,project,algorithm,batch_size,update_method,factor,num_of_builds,builds_saved,testall_size
284,caelum-vraptor4.csv,BATCHSTOP4,-1,linear,2,485,48.731501057082454,946
285,caelum-vraptor4.csv,BATCHSTOP4,-1,linear,3,510,46.088794926004226,946
286,caelum-vraptor4.csv,BATCHSTOP4,-1,linear,4,474,49.89429175475687,946
287,caelum-vraptor4.csv,BATCHDIVIDE4,-1,linear,1,540,42.91754756871036,946
288,caelum-vraptor4.csv,BATCHDIVIDE4,-1,linear,2,544,42.494714587737846,946
289,caelum-vraptor4.csv,BATCHDIVIDE4,-1,linear,3,560,40.80338266384778,946
290,caelum-vraptor4.csv,BATCHDIVIDE4,-1,linear,4,526,44.397463002114165,946
291,caelum-vraptor4.csv,BATCHBISECT,-1,exponential,2,530,43.97463002114165,946
292,caelum-vraptor4.csv,BATCHBISECT,-1,exponential,3,525,44.503171247357294,946
293,caelum-vraptor4.csv,BATCHSTOP4,-1,exponential,2,500,47.145877378435515,946
